recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate
2520,Engineering,Backend Developer,128,77,7629.59,LinkedIn,0.75
2521,Engineering,Data Engineer,187,56,9185.35,Recruiter,0.45
2522,Sales,Business Development Manager,101,13,6155.39,Job Portal,0.74
2523,Finance,Payroll Specialist,110,49,5945.11,Recruiter,0.55
2524,Marketing,Content Strategist,166,48,5603.82,Referral,0.42
2525,HR,HR Manager,101,75,7904.23,Recruiter,0.91
2526,Product,Product Analyst,42,72,1351.81,LinkedIn,0.6
2527,HR,HR Manager,290,40,8182.21,Recruiter,0.4
2528,HR,Recruitment Specialist,39,45,3803.46,Recruiter,0.33
2529,Marketing,SEO Analyst,174,13,8713.51,LinkedIn,0.91
2530,Marketing,Content Strategist,191,55,5226.08,Referral,0.37
2531,Finance,Payroll Specialist,74,77,5510.72,Referral,0.56
2532,Sales,Sales Representative,247,56,8185.3,Job Portal,0.92
2533,Finance,Finance Manager,152,44,5269.77,Recruiter,0.81
2534,Sales,Sales Associate,226,14,3624.9,Recruiter,0.85
2535,Product,UX Designer,221,12,1280.5,Job Portal,0.69
2536,Product,UX Designer,214,51,9408.5,LinkedIn,0.45
2537,Sales,Account Executive,184,40,7483.91,Job Portal,0.94
2538,Finance,Financial Analyst,12,68,6428.78,Referral,0.47
2539,Sales,Sales Representative,200,88,7586.25,Job Portal,0.46
2540,Sales,Sales Representative,63,50,7383.38,LinkedIn,0.9
2541,Sales,Business Development Manager,40,63,1204.44,Job Portal,0.47
2542,HR,HR Coordinator,274,89,1571.94,LinkedIn,0.98
2543,Marketing,Content Strategist,164,66,5789.37,LinkedIn,0.78
2544,Product,Product Analyst,219,63,7531.59,Referral,0.55
2545,Sales,Business Development Manager,296,69,3357.71,LinkedIn,0.31
2546,Sales,Sales Representative,202,73,9294.57,Referral,0.47
2547,Engineering,Backend Developer,252,29,2148.54,LinkedIn,0.69
2548,Marketing,Marketing Specialist,183,75,7955.6,Recruiter,0.5
2549,Marketing,Social Media Manager,179,25,1855.47,LinkedIn,0.32
2550,Finance,Financial Analyst,79,52,2657.38,Referral,0.45
2551,Product,UI Designer,197,22,4499.14,Referral,0.68
2552,Sales,Sales Associate,36,30,5116.22,Job Portal,0.84
2553,Marketing,Social Media Manager,78,74,3176.56,LinkedIn,0.8
2554,Engineering,Backend Developer,88,45,2336.97,Referral,0.52
2555,Product,Product Analyst,188,71,9705.95,Job Portal,0.45
2556,Marketing,Marketing Specialist,122,25,8772.34,Recruiter,0.8
2557,Sales,Sales Representative,28,29,6246.83,Recruiter,0.54
2558,Finance,Payroll Specialist,81,37,7704.22,LinkedIn,0.84
2559,Finance,Payroll Specialist,58,13,4456.72,LinkedIn,0.47
2560,HR,HR Coordinator,196,29,7369.4,LinkedIn,0.88
2561,Finance,Accountant,202,82,3093.61,Job Portal,0.86
2562,Engineering,Data Engineer,72,36,2004.82,LinkedIn,0.49
2563,Finance,Accountant,211,53,7468.06,Referral,0.6
2564,HR,HR Manager,278,45,8729.07,Job Portal,0.33
2565,Marketing,Marketing Specialist,96,42,2644.84,LinkedIn,0.43
2566,Product,Product Analyst,75,21,7764.89,LinkedIn,0.63
2567,HR,HR Coordinator,141,39,6317.72,Referral,0.51
2568,Marketing,SEO Analyst,266,41,9262.79,Job Portal,0.54
2569,HR,HR Coordinator,54,29,9749.66,LinkedIn,0.51
2570,Engineering,Software Engineer,28,79,6652.64,Recruiter,0.4
2571,Product,UX Designer,194,64,6678.07,LinkedIn,0.31
2572,Finance,Accountant,134,34,8262.13,Job Portal,0.54
2573,Engineering,DevOps Engineer,72,49,9440.57,Referral,0.36
2574,Engineering,DevOps Engineer,18,11,2286.21,LinkedIn,0.73
2575,Product,Product Analyst,98,20,3425.21,Recruiter,0.42
2576,Finance,Financial Analyst,77,13,3969.49,LinkedIn,0.35
2577,Engineering,DevOps Engineer,46,59,1305.28,LinkedIn,0.41
2578,Sales,Sales Representative,31,85,2763.43,Referral,0.31
2579,Engineering,Data Engineer,85,89,2965.14,LinkedIn,0.55
2580,HR,Talent Acquisition,19,9,7439.21,Job Portal,0.89
2581,Engineering,DevOps Engineer,165,88,3102.41,Referral,0.54
2582,Finance,Financial Analyst,19,19,5023.54,LinkedIn,0.93
2583,Sales,Account Executive,246,83,9789.09,LinkedIn,0.78
2584,Finance,Finance Manager,68,9,6687.53,Referral,0.7
2585,Marketing,Social Media Manager,107,64,3358.44,Job Portal,0.56
2586,Finance,Payroll Specialist,201,41,6591.48,Referral,0.92
2587,Engineering,Data Engineer,34,63,2775.88,Job Portal,0.31
2588,Marketing,Marketing Specialist,243,74,2399.68,Referral,0.76
2589,Finance,Financial Analyst,115,79,4197.4,LinkedIn,0.71
2590,Sales,Sales Representative,295,83,1874.43,Job Portal,0.5
2591,Marketing,Social Media Manager,274,58,4337.04,LinkedIn,0.35
2592,HR,HR Manager,225,8,8674.87,LinkedIn,0.48
2593,Marketing,SEO Analyst,10,85,4850.5,Recruiter,0.35
2594,Marketing,Social Media Manager,295,18,2246.07,Recruiter,0.95
2595,Engineering,Data Engineer,69,8,3052.6,Referral,0.31
2596,Finance,Accountant,137,45,4610.87,Recruiter,0.59
2597,Marketing,Social Media Manager,119,61,5336.28,Referral,0.81
2598,Marketing,Social Media Manager,237,86,6844.11,LinkedIn,0.52
2599,Marketing,SEO Analyst,253,57,8642.82,LinkedIn,0.49
2600,Finance,Financial Analyst,112,70,2510.27,Referral,0.99
2601,Sales,Business Development Manager,79,42,7802.44,Job Portal,0.35
2602,Finance,Financial Analyst,36,29,6738.01,Job Portal,0.74
2603,Sales,Business Development Manager,107,77,4166.73,Recruiter,0.72
2604,Marketing,Marketing Specialist,102,68,2146.76,Recruiter,0.46
2605,Finance,Finance Manager,193,21,7677.82,Referral,0.87
2606,Finance,Accountant,207,64,2627.43,Referral,0.61
2607,Finance,Financial Analyst,298,41,5176.54,Recruiter,0.75
2608,Marketing,Marketing Specialist,58,73,4574.61,Referral,0.44
2609,Product,Product Manager,294,59,7293.95,Recruiter,0.32
2610,Marketing,Marketing Specialist,198,42,6196.53,Job Portal,0.4
2611,Sales,Business Development Manager,80,41,2863.47,Referral,0.46
2612,Sales,Sales Associate,215,80,7620.8,LinkedIn,0.81
2613,Finance,Accountant,285,19,6988.74,LinkedIn,0.66
2614,HR,HR Manager,298,30,6187.73,Job Portal,0.57
2615,Engineering,Data Engineer,135,75,1018.36,Recruiter,0.83
2616,Marketing,Social Media Manager,20,87,9538.28,Referral,0.35
2617,Engineering,DevOps Engineer,172,83,800.9,Job Portal,0.39
2618,Engineering,DevOps Engineer,36,83,8082.07,Recruiter,0.91
2619,Engineering,Data Engineer,279,18,2522.01,Referral,0.55
2620,Sales,Business Development Manager,204,82,516.19,Referral,0.49
2621,Marketing,Marketing Specialist,253,35,832.71,Job Portal,0.53
2622,HR,HR Coordinator,158,9,1137.58,Referral,0.41
2623,Product,Product Manager,65,38,8920.0,Referral,0.59
2624,HR,HR Manager,232,27,7628.84,Recruiter,0.89
2625,HR,HR Coordinator,98,64,5218.79,Referral,0.76
2626,Finance,Accountant,267,47,9139.08,Referral,0.73
2627,Marketing,Marketing Specialist,179,13,5668.9,Recruiter,0.33
2628,Sales,Account Executive,62,9,3616.52,Recruiter,0.93
2629,Sales,Sales Representative,84,78,557.79,Recruiter,0.92
2630,Finance,Accountant,186,13,8086.78,Recruiter,0.91
2631,Product,Product Analyst,181,22,9681.72,LinkedIn,0.64
2632,Sales,Business Development Manager,213,27,1936.14,Job Portal,0.46
2633,Marketing,Marketing Specialist,259,21,9744.92,Job Portal,0.58
2634,Finance,Payroll Specialist,161,43,2687.12,Job Portal,0.57
2635,HR,HR Coordinator,84,36,5927.11,Referral,0.82
2636,Engineering,Software Engineer,122,61,2276.29,Recruiter,0.78
2637,HR,HR Coordinator,122,63,3132.99,Recruiter,0.89
2638,Engineering,Data Engineer,233,52,9888.18,LinkedIn,0.6
2639,Marketing,Marketing Specialist,124,77,4353.98,Job Portal,0.94
2640,Product,UI Designer,241,78,3580.84,LinkedIn,0.82
2641,Marketing,Social Media Manager,181,53,6233.48,Recruiter,0.88
2642,Marketing,SEO Analyst,31,76,1015.72,Referral,0.47
2643,Sales,Account Executive,84,73,2394.73,Recruiter,0.97
2644,Marketing,SEO Analyst,56,85,9466.9,Recruiter,0.83
2645,Finance,Finance Manager,109,65,8737.91,Recruiter,0.51
2646,Sales,Account Executive,109,22,5024.76,Job Portal,0.57
2647,Sales,Sales Representative,141,34,7679.81,Referral,0.72
2648,Sales,Business Development Manager,247,75,3656.23,Referral,0.37
2649,Sales,Account Executive,95,36,7984.45,Referral,0.85
2650,HR,HR Manager,175,56,6083.51,LinkedIn,0.62
2651,Marketing,SEO Analyst,153,64,1272.28,Job Portal,0.83
2652,HR,HR Coordinator,223,18,6056.28,Referral,0.51
2653,Finance,Accountant,234,47,4411.41,Referral,0.91
2654,Finance,Accountant,136,8,4250.7,Job Portal,0.76
2655,HR,HR Manager,275,28,6448.72,Recruiter,0.61
2656,Finance,Finance Manager,91,43,2848.0,Recruiter,0.6
2657,HR,Recruitment Specialist,172,66,6698.87,Job Portal,0.41
2658,Sales,Account Executive,106,59,8720.58,Referral,0.39
2659,Sales,Business Development Manager,47,85,8358.93,Referral,0.3
2660,Engineering,DevOps Engineer,276,56,5732.55,LinkedIn,0.64
2661,Sales,Sales Associate,123,88,6784.26,LinkedIn,0.97
2662,HR,Recruitment Specialist,190,11,1700.5,Referral,0.34
2663,Finance,Accountant,251,50,3758.8,LinkedIn,1.0
2664,HR,HR Coordinator,40,9,1734.32,LinkedIn,0.97
2665,Sales,Business Development Manager,113,57,8185.09,LinkedIn,0.98
2666,Product,UX Designer,174,35,7218.88,Job Portal,0.62
2667,Engineering,Backend Developer,281,14,3537.46,Referral,0.63
2668,HR,Recruitment Specialist,272,51,8415.22,Referral,0.81
2669,HR,HR Manager,170,34,7004.59,Recruiter,0.58
2670,Sales,Sales Associate,172,13,4544.07,Referral,0.33
2671,Marketing,Content Strategist,91,12,6677.42,Referral,0.65
2672,Product,UI Designer,55,58,6764.19,LinkedIn,0.75
2673,Sales,Business Development Manager,204,12,969.65,Recruiter,0.66
2674,Sales,Sales Associate,130,28,8136.45,LinkedIn,0.55
2675,Engineering,Software Engineer,108,29,7227.85,LinkedIn,0.96
2676,Finance,Payroll Specialist,77,66,1832.93,Recruiter,0.98
2677,Marketing,Social Media Manager,264,39,7507.07,Referral,0.44
2678,Marketing,Social Media Manager,211,21,9192.45,Job Portal,0.96
2679,Finance,Accountant,261,17,6494.47,LinkedIn,0.35
2680,Finance,Payroll Specialist,167,27,9638.72,Recruiter,0.97
2681,Sales,Account Executive,102,18,4305.31,Referral,0.94
2682,Finance,Financial Analyst,259,19,5703.69,Referral,0.9
2683,Marketing,Content Strategist,72,46,8794.44,Referral,0.66
2684,Engineering,DevOps Engineer,170,58,4029.32,Recruiter,0.58
2685,HR,HR Coordinator,274,30,555.88,LinkedIn,0.46
2686,Product,Product Analyst,24,56,1018.16,Referral,0.32
2687,Product,Product Manager,18,9,7104.8,Recruiter,0.75
2688,Finance,Payroll Specialist,216,64,6671.81,Job Portal,0.38
2689,Product,Product Manager,100,42,8118.76,Referral,0.91
2690,Finance,Accountant,266,83,1403.89,LinkedIn,0.86
2691,Marketing,Marketing Specialist,211,61,7768.37,Recruiter,0.76
2692,Sales,Sales Associate,99,33,7854.99,Job Portal,0.76
2693,Engineering,Software Engineer,18,16,8171.58,LinkedIn,0.86
2694,Marketing,Marketing Specialist,59,29,947.45,Referral,0.53
2695,Engineering,Software Engineer,45,59,8445.6,LinkedIn,0.48
2696,Finance,Accountant,178,45,8825.95,Job Portal,0.51
2697,HR,Recruitment Specialist,82,66,6013.57,Recruiter,0.92
2698,Engineering,Data Engineer,120,18,9638.34,LinkedIn,0.38
2699,HR,HR Manager,31,24,5392.12,Recruiter,0.76
2700,Marketing,Social Media Manager,17,89,8233.49,Recruiter,0.97
2701,Engineering,Data Engineer,126,8,2187.83,Job Portal,0.91
2702,Marketing,SEO Analyst,106,47,4199.32,Recruiter,0.46
2703,Finance,Payroll Specialist,163,74,4435.52,Referral,0.78
2704,Finance,Finance Manager,131,47,3879.5,Job Portal,0.63
2705,Product,UX Designer,98,25,1557.67,LinkedIn,0.7
2706,Product,Product Analyst,232,56,4320.76,LinkedIn,0.75
2707,Engineering,Backend Developer,91,31,9533.14,Recruiter,0.78
2708,HR,HR Coordinator,169,51,5935.6,Job Portal,0.49
2709,Marketing,Marketing Specialist,151,67,9645.56,Job Portal,0.83
2710,Marketing,Content Strategist,183,46,7124.27,LinkedIn,0.93
2711,Sales,Sales Associate,200,71,4396.92,LinkedIn,0.54
2712,Marketing,Social Media Manager,46,37,3522.99,Referral,0.56
2713,Engineering,Backend Developer,80,74,1438.79,Referral,0.35
2714,Product,UX Designer,188,82,4887.81,Job Portal,0.82
2715,Sales,Business Development Manager,284,81,8393.64,LinkedIn,0.54
2716,Marketing,Social Media Manager,255,26,1795.58,Job Portal,0.71
2717,Marketing,Content Strategist,26,55,9306.01,Referral,0.57
2718,Engineering,DevOps Engineer,95,88,7068.06,Recruiter,0.67
2719,Marketing,Social Media Manager,241,81,7299.82,Job Portal,0.84
2720,Engineering,Software Engineer,108,8,6330.1,LinkedIn,0.44
2721,Sales,Business Development Manager,83,14,2684.91,Job Portal,0.31
2722,Product,UI Designer,114,15,3193.4,Referral,0.72
2723,Product,UX Designer,11,32,9430.62,Referral,0.56
2724,Marketing,SEO Analyst,62,64,5638.29,LinkedIn,0.7
2725,Sales,Sales Associate,165,13,3611.34,Job Portal,0.92
2726,Finance,Finance Manager,218,36,708.35,Referral,0.51
2727,Marketing,Content Strategist,234,51,4336.31,Job Portal,0.98
2728,Product,Product Manager,86,16,1438.21,Recruiter,0.66
2729,Sales,Sales Representative,260,71,2444.94,Referral,0.81
2730,HR,Recruitment Specialist,230,63,7276.06,Referral,0.89
2731,HR,HR Coordinator,111,66,1101.71,Referral,0.53
2732,Engineering,Data Engineer,271,9,577.08,Job Portal,0.31
2733,HR,HR Manager,193,52,5883.41,LinkedIn,0.5
2734,Sales,Business Development Manager,220,38,6300.27,Referral,0.59
2735,Product,UI Designer,251,74,2446.42,Job Portal,0.87
2736,Marketing,Marketing Specialist,221,36,9607.39,Referral,0.64
2737,Engineering,Software Engineer,132,86,8190.47,Job Portal,0.6
2738,Product,UI Designer,106,48,3000.79,Referral,0.87
2739,Engineering,DevOps Engineer,287,25,9719.2,Referral,0.88
2740,Product,UX Designer,17,46,4123.32,Recruiter,0.86
2741,Finance,Finance Manager,267,69,1415.32,Referral,0.77
2742,Engineering,Backend Developer,72,37,5390.48,LinkedIn,0.32
2743,Finance,Financial Analyst,285,11,8650.58,Referral,0.55
2744,Product,Product Manager,39,74,2764.43,LinkedIn,0.68
2745,HR,Recruitment Specialist,169,61,6936.97,Recruiter,0.51
2746,HR,Talent Acquisition,168,72,6651.77,Recruiter,0.6
2747,HR,Talent Acquisition,84,70,4715.87,Recruiter,0.38
2748,Engineering,DevOps Engineer,86,55,4965.36,Recruiter,0.32
2749,Sales,Sales Associate,205,68,5455.3,Referral,0.7
2750,Finance,Payroll Specialist,235,71,1335.84,LinkedIn,0.81
2751,Finance,Financial Analyst,159,88,3120.33,LinkedIn,0.68
2752,Engineering,DevOps Engineer,49,27,2096.07,Referral,0.54
2753,Sales,Sales Associate,220,14,3877.2,Referral,0.97
2754,Engineering,Data Engineer,231,12,8467.69,Referral,0.45
2755,Finance,Finance Manager,205,49,5578.28,LinkedIn,0.66
2756,Sales,Business Development Manager,236,60,4126.3,Referral,0.48
2757,HR,Talent Acquisition,252,24,8107.32,Recruiter,0.96
2758,Product,Product Analyst,162,43,5715.89,Job Portal,0.31
2759,HR,HR Coordinator,284,85,2845.23,LinkedIn,0.92
2760,Product,UX Designer,108,13,2331.06,LinkedIn,0.69
2761,HR,HR Coordinator,203,46,9863.84,Recruiter,0.95
2762,Marketing,Social Media Manager,28,40,1419.09,Referral,0.85
2763,Marketing,Social Media Manager,172,45,9275.15,LinkedIn,0.77
2764,HR,Recruitment Specialist,140,74,7042.93,Recruiter,0.83
2765,Finance,Finance Manager,161,66,2733.41,Job Portal,0.88
2766,Sales,Sales Associate,126,82,4469.73,Job Portal,0.51
2767,Finance,Financial Analyst,140,89,8444.46,Job Portal,0.8
2768,Marketing,Marketing Specialist,134,53,4321.17,Recruiter,0.39
2769,Sales,Business Development Manager,271,22,3336.01,Recruiter,0.87
2770,Product,Product Analyst,298,57,2177.42,Recruiter,0.96
2771,Sales,Sales Representative,36,79,1215.09,Recruiter,0.73
2772,Engineering,Backend Developer,296,85,9439.63,LinkedIn,0.91
2773,HR,HR Coordinator,148,13,6825.58,Referral,0.99
2774,Finance,Payroll Specialist,232,12,2627.06,LinkedIn,0.41
2775,Sales,Business Development Manager,56,33,5706.05,Referral,0.48
2776,Product,Product Manager,228,16,8883.46,Job Portal,0.64
2777,Product,Product Analyst,147,67,5500.27,Job Portal,0.87
2778,Sales,Sales Associate,245,27,3251.48,Referral,0.87
2779,Engineering,DevOps Engineer,122,78,3180.08,Referral,0.85
2780,HR,HR Manager,229,70,810.55,LinkedIn,0.95
2781,HR,Talent Acquisition,250,25,709.39,Job Portal,0.93
2782,Marketing,Marketing Specialist,80,36,4786.17,Referral,0.62
2783,Finance,Accountant,141,76,4910.28,Referral,0.9
2784,Product,UI Designer,159,63,7315.18,Job Portal,0.53
2785,Finance,Accountant,261,36,9807.85,Referral,0.88
2786,Engineering,Data Engineer,213,50,1501.13,Referral,0.95
2787,Engineering,DevOps Engineer,211,82,519.65,Job Portal,0.66
2788,Engineering,Data Engineer,155,73,1101.18,Recruiter,0.35
2789,Product,UX Designer,213,19,4082.73,LinkedIn,0.64
2790,Product,UX Designer,296,24,8115.47,Referral,0.49
2791,HR,HR Coordinator,101,14,2831.16,Job Portal,0.69
2792,Sales,Account Executive,110,38,1840.79,Job Portal,0.7
2793,Sales,Account Executive,12,10,577.99,Job Portal,0.6
2794,Sales,Business Development Manager,207,49,6148.98,Recruiter,0.79
2795,Finance,Finance Manager,52,89,5200.61,LinkedIn,0.64
2796,Sales,Sales Representative,256,88,6997.29,Referral,0.84
2797,Finance,Accountant,299,54,6694.24,Referral,0.38
2798,Marketing,SEO Analyst,84,59,6832.4,Job Portal,0.84
2799,Product,UI Designer,214,62,6666.97,Referral,0.7
2800,Marketing,Social Media Manager,258,82,2338.36,Referral,0.36
2801,Sales,Sales Representative,290,19,4492.01,LinkedIn,0.47
2802,Product,UX Designer,272,71,2389.97,Job Portal,0.41
2803,Marketing,Social Media Manager,100,57,8944.53,Referral,0.9
2804,Product,UX Designer,170,53,6050.83,LinkedIn,0.83
2805,Product,Product Analyst,31,24,7929.36,Referral,0.54
2806,Engineering,Software Engineer,223,59,3098.82,Recruiter,0.93
2807,Product,UI Designer,126,57,8360.04,Job Portal,0.85
2808,Marketing,SEO Analyst,132,44,1902.47,Referral,0.35
2809,Engineering,Software Engineer,69,24,529.35,LinkedIn,0.98
2810,Marketing,SEO Analyst,247,65,9851.66,Recruiter,0.96
2811,Sales,Sales Associate,185,79,875.5,LinkedIn,0.68
2812,Sales,Sales Representative,264,71,3260.66,Job Portal,0.77
2813,Engineering,Software Engineer,272,74,2748.19,LinkedIn,0.67
2814,Product,UI Designer,229,39,2974.17,Recruiter,0.6
2815,Marketing,Social Media Manager,220,33,2615.94,Job Portal,0.43
2816,Engineering,Data Engineer,79,8,1659.02,Recruiter,0.82
2817,Engineering,DevOps Engineer,184,75,7839.5,Recruiter,0.38
2818,HR,Talent Acquisition,231,49,7661.97,Referral,0.8
2819,HR,Talent Acquisition,44,69,7337.42,LinkedIn,0.77
2820,Product,Product Manager,84,59,6695.4,Job Portal,0.99
2821,Engineering,Data Engineer,184,57,5150.15,Recruiter,0.46
2822,Finance,Finance Manager,224,89,6052.27,LinkedIn,0.72
2823,Sales,Account Executive,220,49,792.93,LinkedIn,0.43
2824,Sales,Account Executive,47,21,5038.55,Job Portal,0.76
2825,Product,Product Manager,247,28,8598.49,Recruiter,0.66
2826,Product,UI Designer,91,25,2504.21,Recruiter,0.54
2827,Product,UX Designer,163,10,7225.11,Recruiter,0.75
2828,Sales,Sales Representative,98,26,1403.43,LinkedIn,0.7
2829,Product,Product Manager,33,29,1234.7,LinkedIn,0.83
2830,Product,Product Manager,208,51,7520.89,LinkedIn,0.32
2831,Sales,Sales Representative,220,64,3423.44,Referral,0.89
2832,HR,Talent Acquisition,122,76,3664.47,Referral,0.96
2833,HR,Talent Acquisition,80,54,5742.65,Referral,0.42
2834,Engineering,Data Engineer,202,55,7879.31,Recruiter,0.46
2835,Finance,Payroll Specialist,148,44,9433.36,LinkedIn,0.65
2836,Product,Product Analyst,253,27,2933.38,Recruiter,0.79
2837,Engineering,Data Engineer,173,31,5362.52,Job Portal,0.62
2838,Finance,Payroll Specialist,102,35,5032.15,Recruiter,0.62
2839,Marketing,Social Media Manager,277,47,3494.28,Job Portal,1.0
2840,Finance,Payroll Specialist,85,88,7944.48,Job Portal,0.55
2841,Finance,Finance Manager,206,30,4566.03,Job Portal,0.72
2842,Product,Product Manager,138,21,4744.23,Referral,0.88
2843,Sales,Account Executive,64,12,770.12,Job Portal,0.43
2844,Finance,Payroll Specialist,124,13,5422.74,Recruiter,0.97
2845,Product,Product Manager,245,60,8529.08,Job Portal,0.43
2846,Finance,Payroll Specialist,121,60,3259.09,LinkedIn,0.67
2847,Finance,Payroll Specialist,222,35,9497.05,Job Portal,0.7
2848,Sales,Business Development Manager,15,63,5722.05,LinkedIn,0.73
2849,Sales,Sales Associate,12,50,4834.67,LinkedIn,0.39
2850,Engineering,DevOps Engineer,183,72,5312.24,Job Portal,0.37
2851,Product,UX Designer,18,20,3485.82,Referral,0.45
2852,HR,HR Manager,57,28,7103.51,Job Portal,0.76
2853,Sales,Sales Associate,10,21,7983.26,Recruiter,0.32
2854,HR,Talent Acquisition,36,56,725.82,LinkedIn,0.76
2855,Product,UI Designer,177,54,8549.66,Referral,0.48
2856,Sales,Sales Representative,121,70,764.62,LinkedIn,0.37
2857,Product,Product Analyst,30,49,7509.79,Referral,0.56
2858,Engineering,Software Engineer,177,19,6625.38,Recruiter,0.63
2859,Finance,Accountant,41,49,6781.29,Job Portal,0.48
2860,Marketing,Content Strategist,258,7,6063.93,Referral,0.87
2861,Product,Product Manager,86,86,9745.54,LinkedIn,0.62
2862,Product,Product Manager,266,83,772.09,Referral,0.54
2863,Sales,Sales Representative,267,82,7578.43,LinkedIn,0.96
2864,Engineering,Data Engineer,86,45,4175.1,Recruiter,0.47
2865,Marketing,Content Strategist,185,19,5892.65,LinkedIn,0.47
2866,Product,UI Designer,110,88,6476.1,Recruiter,0.96
2867,Product,UX Designer,269,14,1894.96,LinkedIn,0.81
2868,Marketing,Social Media Manager,132,17,1630.15,LinkedIn,0.36
2869,Finance,Financial Analyst,18,76,2357.9,LinkedIn,0.71
2870,Finance,Payroll Specialist,111,74,3110.72,Referral,0.67
2871,Product,Product Manager,187,54,3881.46,LinkedIn,0.49
2872,Finance,Financial Analyst,171,30,1252.51,Job Portal,0.95
2873,Sales,Sales Representative,113,70,4360.55,LinkedIn,0.74
2874,Finance,Financial Analyst,39,76,9254.17,Job Portal,0.73
2875,Engineering,Backend Developer,89,83,7551.07,Job Portal,0.99
2876,Finance,Financial Analyst,201,23,7445.83,LinkedIn,0.84
2877,Sales,Account Executive,286,21,3952.87,Referral,0.62
2878,Product,UI Designer,76,19,6194.17,Job Portal,0.67
2879,Sales,Business Development Manager,177,86,3097.17,Recruiter,0.61
2880,HR,Talent Acquisition,197,14,4166.68,Recruiter,0.95
2881,Marketing,Content Strategist,159,44,4105.98,Recruiter,0.97
2882,Product,Product Manager,227,15,7871.45,Referral,0.92
2883,Finance,Payroll Specialist,262,73,5456.55,Job Portal,0.3
2884,Marketing,SEO Analyst,279,46,4269.62,Recruiter,0.93
2885,Sales,Account Executive,134,65,2104.39,LinkedIn,0.38
2886,Engineering,DevOps Engineer,136,19,9243.08,LinkedIn,0.66
2887,Finance,Finance Manager,78,49,3882.21,Job Portal,0.35
2888,Marketing,Marketing Specialist,120,84,3678.31,LinkedIn,0.57
2889,Product,Product Manager,180,36,3964.25,Referral,0.32
2890,HR,HR Coordinator,283,18,2939.72,LinkedIn,0.86
2891,Sales,Sales Representative,226,52,8437.25,LinkedIn,0.73
2892,Product,Product Analyst,82,26,7102.22,Job Portal,0.34
2893,Product,Product Manager,267,62,7036.07,LinkedIn,0.58
2894,Engineering,Backend Developer,119,12,5328.26,Recruiter,0.88
2895,Product,Product Manager,236,66,2511.56,Recruiter,0.72
2896,Marketing,SEO Analyst,297,27,4716.18,LinkedIn,0.71
2897,Engineering,DevOps Engineer,101,38,8558.31,Job Portal,0.62
2898,Product,Product Analyst,67,10,7429.9,Referral,0.63
2899,Sales,Account Executive,84,46,5550.54,Job Portal,0.93
2900,Engineering,DevOps Engineer,197,64,8172.37,Referral,0.72
2901,Engineering,DevOps Engineer,153,88,4754.17,Job Portal,0.93
2902,HR,HR Manager,169,38,8113.5,Recruiter,0.85
2903,Marketing,Marketing Specialist,202,53,5744.87,Recruiter,0.84
2904,Marketing,Content Strategist,172,58,3246.06,LinkedIn,0.87
2905,Marketing,Content Strategist,114,87,6302.22,LinkedIn,0.91
2906,Marketing,Marketing Specialist,176,47,7190.09,Recruiter,0.37
2907,Marketing,SEO Analyst,285,35,7058.3,Job Portal,0.45
2908,Sales,Sales Representative,293,81,7408.43,LinkedIn,0.57
2909,Sales,Business Development Manager,199,83,8977.25,Referral,0.61
2910,HR,Talent Acquisition,103,44,2005.36,LinkedIn,0.34
2911,Product,Product Manager,29,87,7199.18,Job Portal,0.57
2912,Engineering,Backend Developer,281,53,8668.25,Referral,0.68
2913,Sales,Sales Representative,286,16,4039.64,Recruiter,0.93
2914,Product,Product Manager,195,74,4314.88,LinkedIn,0.53
2915,HR,Recruitment Specialist,202,71,2260.77,Recruiter,0.83
2916,Product,UI Designer,123,38,5931.25,LinkedIn,0.92
2917,Sales,Sales Associate,154,39,9484.1,Job Portal,0.5
2918,HR,HR Manager,45,37,2437.22,Recruiter,0.67
2919,Product,UX Designer,58,11,8203.91,Referral,0.76
2920,Product,UX Designer,75,75,2552.72,LinkedIn,0.69
2921,Product,Product Manager,270,42,1872.67,LinkedIn,0.49
2922,Marketing,Social Media Manager,196,15,6128.74,LinkedIn,0.61
2923,Engineering,DevOps Engineer,178,54,6540.0,Recruiter,0.31
2924,Finance,Payroll Specialist,196,7,7846.91,Referral,0.93
2925,Sales,Account Executive,261,24,5773.55,Job Portal,0.64
2926,Engineering,Software Engineer,30,84,4368.12,Job Portal,0.67
2927,Finance,Accountant,126,24,1895.74,LinkedIn,0.97
2928,HR,Talent Acquisition,163,68,4800.27,Job Portal,0.86
2929,Engineering,Backend Developer,69,24,7848.29,Job Portal,0.61
2930,Product,UX Designer,198,65,9358.18,Recruiter,0.43
2931,Sales,Account Executive,35,30,6962.56,LinkedIn,0.71
2932,Sales,Business Development Manager,50,55,8207.29,Referral,0.83
2933,Sales,Account Executive,57,84,7054.68,Job Portal,0.62
2934,Marketing,SEO Analyst,194,88,2741.19,Referral,0.54
2935,Sales,Business Development Manager,46,51,8525.05,Referral,0.86
2936,Sales,Business Development Manager,226,28,7699.41,Job Portal,0.31
2937,Sales,Account Executive,147,7,2528.25,Job Portal,0.35
2938,Sales,Account Executive,169,27,5303.85,Job Portal,0.77
2939,Sales,Business Development Manager,38,19,9374.39,Job Portal,0.36
2940,Product,UI Designer,272,60,6961.87,Referral,0.75
2941,HR,Talent Acquisition,108,59,9056.35,Job Portal,0.4
